ID,Mixture_Model,Model_Count
chr10_17890000_17900000,"MIX{TIM2+FO,TN+FO}+G4",2
chr10_17910000_17920000,"MIX{TPM2u+FO,TIM2+FO,F81+FO}+G4",3
chr10_17920000_17930000,"MIX{TPM3u+FO,K3P}+G4",2
chr10_17930000_17940000,"MIX{TIM2+FO,TPM3}+G4",2
chr10_17940000_17950000,"MIX{TVM+FO,TPM2}+I+G4",2
chr10_17950000_17960000,"MIX{TVMe,TVMe}+I+R2",2
chr10_18020000_18030000,"MIX{GTR+FO,TPM3u+FO}+G4",2
chr10_18030000_18040000,"MIX{TIM3+FO,TVM+FO}+G4",2
chr10_18040000_18050000,"MIX{TPM3u+FO,K2P,JC}+G4",3
chr10_18050000_18060000,"MIX{TVM+FO,JC}+G4",2
chr10_18060000_18070000,"MIX{TVM+FO,TIM+FO}+G4",2
chr10_18070000_18080000,"MIX{TVM+FO,TVMe}+G4",2
chr10_18080000_18090000,"MIX{TVMe,F81+FO}+G4",2
chr10_18110000_18120000,"MIX{TVMe,K3P}+G4",2
chr10_18120000_18130000,TPM3+R3,1
chr10_18130000_18140000,"MIX{TPM3,TPM2}+G4",2
chr10_18140000_18150000,"MIX{TVMe,F81+FO,JC}+I+R2",3
chr10_18150000_18160000,"MIX{TPM3u+FO,TIM2+FO,TVM+FO,TPM3u+FO}+R2",4
chr10_18160000_18170000,"MIX{TVM+FO,TIM2+FO,TVM+FO}+R2",3
chr10_18200000_18210000,"MIX{TVM+FO,HKY+FO,JC}+G4",3
chr10_18210000_18220000,"MIX{TPM3,JC,TN+FO,TN+FO,HKY+FO}+I+R2",5
chr10_18220000_18230000,"MIX{TVM+FO,TN+FO}+R2",2
chr10_18240000_18250000,"MIX{TPM2,JC}+G4",2
chr10_18250000_18260000,"MIX{TPM3,K2P,TPM2}+G4",3
chr10_18260000_18270000,"MIX{TVMe,HKY+FO,TIMe}+G4",3
chr10_18270000_18280000,"MIX{TPM2,K3Pu+FO}+R2",2
chr10_18280000_18290000,"MIX{TPM3u+FO,K2P,JC}+G4",3
chr10_18440000_18450000,"MIX{TVM+FO,K3Pu+FO,JC}+G4",3
chr10_18570000_18580000,TVMe+G4,1
chr10_18590000_18600000,"MIX{TVM+FO,K3Pu+FO,K3P}+G4",3
chr10_18730000_18740000,"MIX{TVM+FO,F81+FO}+I+R2",2
chr10_18870000_18880000,"MIX{TVMe,TPM3}+G4",2
chr10_18880000_18890000,"MIX{TVMe,K3P}+G4",2
chr10_19000000_19010000,"MIX{TVMe,K3P}+G4",2
chr10_19040000_19050000,"MIX{TVMe,TPM3}+G4",2
chr10_19070000_19080000,"MIX{TVM+FO,HKY+FO}+G4",2
chr10_19080000_19090000,"MIX{HKY+FO,TIMe,F81+FO}+R2",3
chr10_19090000_19100000,"MIX{TVM+FO,TIM+FO,TPM3}+G4",3
chr10_19120000_19130000,"MIX{TVM+FO,K3Pu+FO,F81+FO}+G4",3
chr10_19160000_19170000,"MIX{GTR+FO,TPM2}+G4",2
chr10_19230000_19240000,"MIX{TPM3u+FO,TPM2}+I+G4",2
chr10_19240000_19250000,"MIX{SYM,TPM2,JC,TNe}+I+G4",4
chr10_19290000_19300000,"MIX{TVM+FO,HKY+FO,HKY+FO}+G4",3
chr10_19310000_19320000,"MIX{TVM+FO,K3P,TPM3}+G4",3
chr10_19740000_19750000,"MIX{K3Pu+FO,K3P}+I+R2",2
chr10_2220000_2230000,"MIX{HKY+FO,TIM2+FO,K3P}+G4",3
chr10_2230000_2240000,TVMe+G4,1
chr10_2240000_2250000,"MIX{TPM3,JC}+G4",2
chr10_2250000_2260000,"MIX{K2P,JC}+G4",2
chr10_2260000_2270000,"MIX{TPM3u+FO,K3Pu+FO,JC}+I+R2",3
chr10_2280000_2290000,"MIX{SYM,TPM3}+R2",2
chr10_2290000_2300000,"MIX{TPM2,TPM3}+G4",2
chr10_2300000_2310000,"MIX{TPM3u+FO,HKY+FO}+G4",2
chr10_2310000_2320000,"MIX{TPM2,TPM2}+R2",2
chr10_2340000_2350000,"MIX{K2P,JC}+I+R2",2
chr10_2350000_2360000,"MIX{TPM3,HKY+FO}+G4",2
chr10_2360000_2370000,"MIX{K2P,JC,F81+FO}+R2",3
chr10_2370000_2380000,"MIX{TPM3u+FO,JC}+G4",2
chr10_2380000_2390000,"MIX{TIM3+FO,TPM2u+FO}+G4",2
chr10_2390000_2400000,"MIX{K2P,JC}+I+R2",2
chr10_2400000_2410000,"MIX{K2P,JC}+I+R2",2
chr10_2410000_2420000,TIM2+FO+G4,1
chr10_2420000_2430000,"MIX{TPM3,F81+FO,JC}+G4",3
chr10_2430000_2440000,"MIX{HKY+FO,F81+FO}+G4",2
chr10_2460000_2470000,"MIX{TIM+FO,JC,K2P}+I+R2",3
chr10_2480000_2490000,"MIX{TPM2u+FO,JC}+G4",2
chr10_2540000_2550000,"MIX{GTR+FO,K3P,HKY+FO}+G4",3
chr10_2550000_2560000,"MIX{TVM+FO,JC}+R2",2
chr10_2590000_2600000,"MIX{TPM3u+FO,JC}+R2",2
chr10_2610000_2620000,"MIX{TVM+FO,JC}+G4",2
chr10_2680000_2690000,"MIX{TPM3,JC}+R2",2
chr10_2690000_2700000,"MIX{TPM2,F81+FO}+G4",2
chr10_2860000_2870000,TIM3+FO+G4,1
chr10_2950000_2960000,"MIX{TPM2u+FO,K2P}+G4",2
chr10_2960000_2970000,"MIX{TVM+FO,JC}+G4",2
chr10_2970000_2980000,"MIX{TPM3u+FO,K3P}+G4",2
chr10_3000000_3010000,"MIX{TIM3e,TNe}+G4",2
chr10_3030000_3040000,"MIX{TPM2u+FO,TPM3,TIM+FO}+G4",3
chr10_3120000_3130000,"MIX{TIM3e,JC,TIM3e}+R2",3
chr10_3140000_3150000,"MIX{GTR+FO,JC}+G4",2
chr10_3200000_3210000,GTR+FO+G4,1
chr10_3210000_3220000,"MIX{TPM2,K3Pu+FO}+G4",2
chr10_3220000_3230000,"MIX{TVM+FO,JC}+G4",2
chr10_3250000_3260000,"MIX{TVM+FO,K3P}+G4",2
chr10_3290000_3300000,TVM+FO+G4,1
chr10_3320000_3330000,TIM3+FO+G4,1
chr10_3410000_3420000,TVM+FO+G4,1
chr10_3560000_3570000,"MIX{TPM2u+FO,TPM3}+G4",2
chr10_3570000_3580000,"MIX{TVM+FO,TPM3u+FO}+G4",2
chr10_3670000_3680000,"MIX{GTR+FO,JC}+G4",2
chr10_3690000_3700000,"MIX{GTR+FO,TPM2}+G4",2
chr10_3710000_3720000,"MIX{TPM3u+FO,HKY+FO,JC}+G4",3
chr10_3740000_3750000,TPM3u+FO+R2,1
chr10_380000_390000,"MIX{TPM3,JC}+R2",2
chr10_3870000_3880000,"MIX{TIM2+FO,F81+FO}+G4",2
chr10_40000_50000,TVM+FO+G4,1
chr10_4050000_4060000,"MIX{TIM3+FO,JC,TPM2}+I+G4",3
chr10_4060000_4070000,"MIX{TPM2,JC}+G4",2
chr10_4080000_4090000,"MIX{K3Pu+FO,K2P}+G4",2
chr10_4090000_4100000,"MIX{TPM3u+FO,K2P}+G4",2
chr10_4110000_4120000,"MIX{TPM2u+FO,K2P}+G4",2
chr10_4120000_4130000,"MIX{TVM+FO,JC,K2P}+I+R2",3
chr10_4130000_4140000,"MIX{TPM3u+FO,JC}+R2",2
chr10_4140000_4150000,"MIX{K3P,F81+FO}+G4",2
chr10_4150000_4160000,"MIX{TPM2u+FO,K3P}+G4",2
chr10_4160000_4170000,"MIX{TIM2+FO,JC,K2P}+G4",3
chr10_4190000_4200000,"MIX{TVM+FO,JC,K2P}+R2",3
chr10_4200000_4210000,"MIX{TPM3u+FO,TVMe}+G4",2
chr10_4210000_4220000,"MIX{TPM3u+FO,JC}+G4",2
chr10_4220000_4230000,"MIX{TPM3u+FO,TPM2}+G4",2
chr10_4230000_4240000,"MIX{TPM2u+FO,F81+FO}+R2",2
chr10_4240000_4250000,TPM3u+FO+G4,1
chr10_4260000_4270000,"MIX{TVM+FO,HKY+FO,JC}+G4",3
chr10_4270000_4280000,TPM3u+FO+G4,1
chr10_4280000_4290000,"MIX{TPM2u+FO,TPM2}+I+R2",2
chr10_4290000_4300000,TVM+FO+G4,1
chr10_4300000_4310000,"MIX{TVM+FO,TVMe}+R2",2
chr10_4320000_4330000,"MIX{TPM3u+FO,K2P}+G4",2
chr10_4330000_4340000,"MIX{TPM3u+FO,TPM2}+R2",2
chr10_4410000_4420000,"MIX{TIM2+FO,TNe}+G4",2
chr10_4420000_4430000,"MIX{TVM+FO,K2P,TPM2}+I+R2",3
chr10_4460000_4470000,"MIX{TVM+FO,TPM2}+G4",2
chr10_4470000_4480000,"MIX{TIM2e,JC,TPM3}+G4",3
chr10_4480000_4490000,"MIX{TVM+FO,JC}+G4",2
chr10_4490000_4500000,"MIX{TIM2e,HKY+FO,JC,TNe}+I+R2",4
chr10_4500000_4510000,TVM+FO+G4,1
chr10_4510000_4520000,"MIX{TVM+FO,JC}+G4",2
chr10_4540000_4550000,TPM3u+FO+G4,1
chr10_4580000_4590000,TPM2u+FO+G4,1
chr10_4590000_4600000,"MIX{GTR+FO,JC}+I+R2",2
chr10_4630000_4640000,TVM+FO+G4,1
chr10_4650000_4660000,"MIX{TVM+FO,K2P}+G4",2
chr10_4660000_4670000,"MIX{TIM3+FO,JC}+G4",2
chr10_4680000_4690000,"MIX{GTR+FO,K2P}+G4",2
chr10_4700000_4710000,TVM+FO+G4,1
chr10_4710000_4720000,"MIX{GTR+FO,JC}+G4",2
chr10_4720000_4730000,"MIX{TIM2+FO,JC}+I+R2",2
chr10_4740000_4750000,"MIX{TVM+FO,TPM3}+R2",2
chr10_4750000_4760000,"MIX{K3P,JC}+G4",2
chr10_4760000_4770000,"MIX{TPM3u+FO,TPM3u+FO}+G4",2
chr10_4790000_4800000,"MIX{TVM+FO,K2P}+G4",2
chr10_4840000_4850000,"MIX{TVM+FO,K2P,JC}+G4",3
chr10_4920000_4930000,TIM3+FO+G4,1
chr10_4940000_4950000,TPM3u+FO+G4,1
chr10_5050000_5060000,"MIX{K2P,TPM2u+FO,JC}+G4",3
chr10_5060000_5070000,TPM3u+FO+G4,1
chr10_5070000_5080000,"MIX{TVM+FO,JC,K2P}+G4",3
chr10_5110000_5120000,TVM+FO+G4,1
chr10_5130000_5140000,GTR+FO+G4,1
chr10_5140000_5150000,"MIX{TPM3u+FO,K3P}+R2",2
chr10_5150000_5160000,"MIX{HKY+FO,K2P}+G4",2
chr10_5160000_5170000,"MIX{TVM+FO,JC}+G4",2
chr10_5190000_5200000,"MIX{HKY+FO,JC}+G4",2
chr10_5220000_5230000,TVM+FO+G4,1
chr10_5270000_5280000,"MIX{TVMe,TPM2u+FO}+G4",2
chr10_5310000_5320000,"MIX{TPM3u+FO,JC}+G4",2
chr10_5330000_5340000,"MIX{TVM+FO,JC}+I+R2",2
chr10_5460000_5470000,"MIX{GTR+FO,JC,K2P}+G4",3
chr10_5590000_5600000,"MIX{TPM2u+FO,JC,TPM3}+G4",3
chr10_5600000_5610000,TPM2u+FO+G4,1
chr10_5610000_5620000,"MIX{GTR+FO,TPM2}+G4",2
chr10_5630000_5640000,"MIX{GTR+FO,JC}+R2",2
chr10_5660000_5670000,"MIX{TPM3u+FO,JC,TPM3u+FO}+I+R2",3
chr10_5670000_5680000,GTR+FO+G4,1
chr10_5710000_5720000,TPM2u+FO+G4,1
chr10_5830000_5840000,"MIX{TPM3u+FO,TPM2}+G4",2
chr10_5840000_5850000,"MIX{TPM3u+FO,JC}+G4",2
chr10_5850000_5860000,"MIX{TPM3u+FO,JC}+G4",2
chr10_5860000_5870000,"MIX{TPM2u+FO,K2P}+I+R2",2
chr10_6090000_6100000,"MIX{TPM3u+FO,F81+FO}+I+R2",2
chr10_6110000_6120000,"MIX{TVM+FO,JC}+G4",2
chr10_6150000_6160000,"MIX{TPM3u+FO,K2P}+G4",2
chr10_6200000_6210000,"MIX{TN+FO,TPM2}+G4",2
chr10_6210000_6220000,"MIX{TVM+FO,JC}+R2",2
chr10_6240000_6250000,"MIX{TIM3+FO,JC,K2P}+G4",3
chr10_6260000_6270000,TIM2e+G4,1
chr10_6510000_6520000,"MIX{TPM3u+FO,JC}+R2",2
chr10_6520000_6530000,"MIX{TVM+FO,JC}+G4",2
chr10_6540000_6550000,TPM3u+FO+G4,1
chr10_6570000_6580000,"MIX{TPM3u+FO,K3P}+R2",2
chr10_6600000_6610000,"MIX{TPM3u+FO,K2P,JC}+G4",3
chr10_6660000_6670000,TPM3u+FO+G4,1
chr10_6670000_6680000,"MIX{TN+FO,JC}+G4",2
chr10_6680000_6690000,TPM2u+FO+G4,1
chr10_6700000_6710000,GTR+FO+G4,1
chr10_6720000_6730000,TPM2u+FO+G4,1
chr10_6730000_6740000,"MIX{TVM+FO,TIM2e}+G4",2
chr10_6740000_6750000,TPM2u+FO+G4,1
chr10_6800000_6810000,"MIX{TPM2u+FO,TPM3}+G4",2
chr10_6880000_6890000,TIM3+FO+G4,1
chr10_690000_700000,"MIX{TPM3,TPM3}+I+R2",2
chr10_700000_710000,"MIX{TIM2+FO,TVM+FO,K3P}+R2",3
chr10_7070000_7080000,"MIX{TIM3+FO,TNe}+G4",2
chr10_7090000_7100000,"MIX{TIM3+FO,TIM2e}+G4",2
chr10_7140000_7150000,"MIX{K3Pu+FO,JC}+G4",2
chr10_7190000_7200000,TPM3u+FO+G4,1
chr10_7210000_7220000,"MIX{TIM3+FO,HKY+FO,HKY+FO}+R2",3
chr10_7230000_7240000,"MIX{TIM3+FO,TIMe,TNe}+G4",3
chr10_7260000_7270000,TVM+FO+G4,1
chr10_7270000_7280000,"MIX{TPM3u+FO,JC}+G4",2
chr10_7290000_7300000,TVM+FO+I+R2,1
chr10_7320000_7330000,"MIX{TPM3u+FO,K2P}+R2",2
chr10_7430000_7440000,"MIX{GTR+FO,K2P,JC}+G4",3
chr10_7490000_7500000,"MIX{TPM2u+FO,HKY+FO}+R2",2
chr10_7500000_7510000,TIM3+FO+G4,1
chr10_7530000_7540000,"MIX{TPM2u+FO,JC}+G4",2
chr10_7560000_7570000,"MIX{TVM+FO,TNe}+G4",2
chr10_7570000_7580000,TVM+FO+G4,1
chr10_7580000_7590000,"MIX{TPM2u+FO,TPM3}+G4",2
chr10_770000_780000,TVMe+G4,1
chr10_7780000_7790000,TPM2u+FO+G4,1
chr10_7810000_7820000,TPM3u+FO+G4,1
chr10_7820000_7830000,TPM3u+FO+G4,1
chr10_7900000_7910000,TPM2u+FO+G4,1
chr10_790000_800000,"MIX{TPM3,TPM3}+G4",2
chr10_7910000_7920000,"MIX{TVM+FO,JC}+G4",2
chr10_7940000_7950000,"MIX{TPM2u+FO,K2P,F81+FO}+G4",3
chr10_7950000_7960000,"MIX{HKY+FO,TNe}+G4",2
chr10_7960000_7970000,TVM+FO+G4,1
chr10_8010000_8020000,"MIX{TIM3+FO,TPM2}+R2",2
chr10_8020000_8030000,TN+FO+G4,1
chr10_8040000_8050000,"MIX{TIM2+FO,K2P}+G4",2
chr10_8050000_8060000,"MIX{K2P,K3Pu+FO,JC}+G4",3
chr10_8070000_8080000,"MIX{TIM3+FO,HKY+FO}+G4",2
chr10_8080000_8090000,TPM2u+FO+G4,1
chr10_8090000_8100000,"MIX{TIM3e,TIM2e}+G4",2
chr10_8100000_8110000,K2P+G4,1
chr10_8110000_8120000,"MIX{TPM2u+FO,JC}+G4",2
chr10_8120000_8130000,"MIX{TPM3u+FO,TPM3}+G4",2
chr10_8130000_8140000,"MIX{TPM3,JC}+I+R2",2
chr10_8140000_8150000,TPM3+G4,1
chr10_8160000_8170000,"MIX{TVM+FO,JC}+R2",2
chr10_8170000_8180000,"MIX{TPM3u+FO,K2P}+R2",2
chr10_8230000_8240000,"MIX{TVM+FO,JC}+R2",2
chr10_8250000_8260000,GTR+FO+R2,1
chr10_8290000_8300000,"MIX{TVM+FO,JC}+R2",2
chr10_8300000_8310000,"MIX{TPM2u+FO,TPM2}+G4",2
chr10_8310000_8320000,"MIX{TPM3u+FO,TIM+FO,K2P}+G4",3
chr10_8320000_8330000,"MIX{GTR+FO,HKY+FO}+G4",2
chr10_8370000_8380000,TPM3+I+R2,1
chr10_8390000_8400000,"MIX{TPM3u+FO,TPM3,TPM2}+G4",3
chr10_8400000_8410000,"MIX{TIM2e,TNe}+G4",2
chr10_8440000_8450000,"MIX{TPM2u+FO,JC}+I+R2",2
chr10_8450000_8460000,"MIX{HKY+FO,JC,TIM+FO}+G4",3
chr10_8460000_8470000,"MIX{K3P,JC,HKY+FO}+R2",3
chr10_8480000_8490000,TVMe+R2,1
chr10_8490000_8500000,"MIX{TIM3e,TNe}+G4",2
chr10_8510000_8520000,"MIX{TVM+FO,TPM2}+G4",2
chr10_8530000_8540000,"MIX{TVM+FO,HKY+FO,JC}+G4",3
chr10_8570000_8580000,"MIX{TIM2+FO,JC}+G4",2
chr10_8590000_8600000,TVM+FO+G4,1
chr10_8690000_8700000,"MIX{TIM2+FO,TPM3,JC}+G4",3
chr10_8710000_8720000,TPM2u+FO+G4,1
chr10_8740000_8750000,TVM+FO+G4,1
chr10_8810000_8820000,TVM+FO+R2,1
chr10_8830000_8840000,TVM+FO+G4,1
chr10_8910000_8920000,"MIX{TVM+FO,JC}+G4",2
chr10_8940000_8950000,TVM+FO+G4,1
chr10_8960000_8970000,"MIX{TPM3u+FO,TN+FO}+G4",2
chr10_8970000_8980000,"MIX{TVM+FO,JC}+G4",2
chr10_8990000_9000000,"MIX{TPM3u+FO,TVMe}+G4",2
chr10_9010000_9020000,"MIX{TPM3u+FO,JC,TPM3u+FO}+G4",3
chr10_9020000_9030000,TVM+FO+G4,1
chr10_9040000_9050000,"MIX{HKY+FO,JC}+G4",2
chr10_9070000_9080000,"MIX{TIM3+FO,JC}+R2",2
chr10_9080000_9090000,"MIX{TPM3u+FO,JC}+R2",2
chr10_9090000_9100000,"MIX{TPM3u+FO,JC}+G4",2
chr10_910000_920000,"MIX{GTR+FO,TNe,JC}+G4",3
chr10_9120000_9130000,TPM2u+FO+R2,1
chr10_9140000_9150000,"MIX{TVM+FO,K3P}+G4",2
chr10_9150000_9160000,"MIX{TPM2u+FO,JC}+G4",2
chr10_9160000_9170000,"MIX{TVM+FO,JC}+G4",2
chr10_9170000_9180000,"MIX{TVM+FO,HKY+FO}+G4",2
chr10_9190000_9200000,"MIX{TVM+FO,TVM+FO}+I+R2",2
chr10_9200000_9210000,"MIX{TPM3u+FO,K3P}+G4",2
chr10_920000_930000,"MIX{GTR+FO,JC}+R2",2
chr10_9210000_9220000,TVM+FO+G4,1
chr10_9220000_9230000,"MIX{TPM3u+FO,JC}+R2",2
chr10_9230000_9240000,TPM2u+FO+G4,1
chr10_9240000_9250000,"MIX{TPM3u+FO,F81+FO}+G4",2
chr10_9250000_9260000,"MIX{TPM3u+FO,JC}+G4",2
chr10_9260000_9270000,TVM+FO+G4,1
chr10_9270000_9280000,"MIX{TVM+FO,JC,K2P}+G4",3
chr10_9280000_9290000,"MIX{GTR+FO,JC}+G4",2
chr10_9310000_9320000,"MIX{TVM+FO,TIM3e,JC}+R2",3
chr10_9320000_9330000,"MIX{TPM3u+FO,JC}+G4",2
chr10_9330000_9340000,TVM+FO+G4,1
chr10_9350000_9360000,TVM+FO+G4,1
chr10_9360000_9370000,"MIX{TVM+FO,JC}+R2",2
chr10_9370000_9380000,TPM2u+FO+G4,1
chr10_9380000_9390000,"MIX{TPM2,JC,TPM2u+FO}+G4",3
chr10_9390000_9400000,"MIX{TVM+FO,JC}+R2",2
chr10_9400000_9410000,TPM2+G4,1
chr10_940000_950000,"MIX{TPM3,TNe,TNe}+G4",3
chr10_9420000_9430000,"MIX{TVMe,TPM3,JC,HKY+FO}+I+R2",4
chr10_9430000_9440000,"MIX{TVM+FO,K2P}+G4",2
chr10_9440000_9450000,"MIX{HKY+FO,K2P}+G4",2
chr10_9450000_9460000,"MIX{TPM2u+FO,F81+FO}+G4",2
chr10_9460000_9470000,"MIX{TPM2u+FO,JC}+I+R2",2
chr10_9470000_9480000,"MIX{TPM3u+FO,TPM3}+I+R2",2
chr10_9480000_9490000,"MIX{TPM2u+FO,F81+FO}+G4",2
chr10_9490000_9500000,TVM+FO+G4,1
chr10_950000_960000,"MIX{TVM+FO,JC}+I+G4",2
chr10_9510000_9520000,"MIX{TPM2u+FO,JC}+G4",2
chr10_9520000_9530000,"MIX{TVM+FO,JC,K2P}+R2",3
chr10_9530000_9540000,"MIX{TIM2+FO,JC,TPM3}+R2",3
chr10_9660000_9670000,"MIX{K2P,K3P}+G4",2
chr10_9670000_9680000,"MIX{TPM2u+FO,JC,TPM2}+R2",3
chr10_970000_980000,"MIX{TVM+FO,TIM2+FO}+G4",2
chr10_9800000_9810000,"MIX{TPM2u+FO,TPM2}+R2",2
chr10_980000_990000,"MIX{TPM2,SYM,TIMe}+I+R2",3
chr10_9810000_9820000,"MIX{TIM2+FO,JC,TPM3}+G4",3
chr10_9830000_9840000,"MIX{TPM2u+FO,K2P}+G4",2
chr10_9900000_9910000,"MIX{TVM+FO,F81+FO,TPM2u+FO}+G4",3
chr10_990000_1000000,"MIX{TVM+FO,JC,TPM3u+FO}+G4",3
chr10_9920000_9930000,"MIX{TVM+FO,JC}+G4",2
chr10_9930000_9940000,"MIX{TVM+FO,JC,F81+FO}+G4",3
chr10_JH375185_random_0_10000,"MIX{TN+FO,K2P}+G4",2
chr11_10000000_10010000,"MIX{TVM+FO,TNe}+R2",2
chr11_10020000_10030000,"MIX{TPM3,JC}+G4",2
chr11_10040000_10050000,"MIX{TIM3+FO,TIM2e}+I+R2",2
chr11_10060000_10070000,"MIX{TPM3u+FO,K2P,JC}+R2",3
chr11_10070000_10080000,"MIX{TVM+FO,F81+FO}+G4",2
chr11_10090000_10100000,"MIX{TPM2u+FO,JC}+G4",2
chr11_10120000_10130000,"MIX{TPM2u+FO,JC}+G4",2
chr11_10140000_10150000,TVM+FO+G4,1
chr11_10150000_10160000,"MIX{TVM+FO,F81+FO}+G4",2
chr11_10170000_10180000,"MIX{HKY+FO,JC}+G4",2
chr11_10320000_10330000,"MIX{GTR+FO,JC}+G4",2
chr11_10330000_10340000,GTR+FO+I+G4,1
chr11_10340000_10350000,"MIX{GTR+FO,JC,TNe}+G4",3
chr11_10420000_10430000,"MIX{TVM+FO,JC}+R2",2
chr11_10430000_10440000,"MIX{TVM+FO,TIM+FO}+G4",2
chr11_10440000_10450000,"MIX{K3P,K3Pu+FO}+G4",2
chr11_10520000_10530000,TVM+FO+R2,1
chr11_10600000_10610000,"MIX{TVM+FO,JC,F81+FO}+G4",3
chr11_10670000_10680000,"MIX{TVM+FO,TNe}+G4",2
chr11_10680000_10690000,"MIX{TPM2u+FO,JC}+G4",2
chr11_10690000_10700000,"MIX{TVM+FO,TPM3}+G4",2
chr11_10700000_10710000,TVM+FO+G4,1
chr11_10720000_10730000,TVM+FO+G4,1
chr11_10730000_10740000,"MIX{TPM2u+FO,TNe}+G4",2
chr11_10740000_10750000,"MIX{TVM+FO,F81+FO}+G4",2
chr11_10770000_10780000,TVM+FO+G4,1
chr11_10850000_10860000,"MIX{TVMe,K3Pu+FO}+R2",2
chr11_10910000_10920000,"MIX{TPM3u+FO,F81+FO,HKY+FO}+G4",3
chr11_10970000_10980000,"MIX{TPM3u+FO,JC}+R2",2
chr11_11000000_11010000,SYM+G4,1
chr11_1100000_1110000,"MIX{TIM3+FO,TNe}+G4",2
chr11_110000_120000,TVM+FO+R2,1
chr11_11010000_11020000,"MIX{TIM3+FO,K2P}+G4",2
chr11_11020000_11030000,TPM3u+FO+R2,1
chr11_11030000_11040000,"MIX{HKY+FO,TIM+FO,K2P}+G4",3
chr11_11040000_11050000,"MIX{TPM3u+FO,TIM2+FO,JC}+G4",3
chr11_11050000_11060000,HKY+FO+R2,1
chr11_11060000_11070000,"MIX{TIM3+FO,HKY+FO}+G4",2
chr11_11070000_11080000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11080000_11090000,"MIX{TVM+FO,K2P}+G4",2
chr11_11090000_11100000,"MIX{TVM+FO,K3Pu+FO}+G4",2
chr11_11100000_11110000,TVM+FO+G4,1
chr11_11110000_11120000,TPM2+R2,1
chr11_11120000_11130000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11130000_11140000,"MIX{TPM3u+FO,TPM2}+R2",2
chr11_11140000_11150000,"MIX{TVM+FO,TPM2}+G4",2
chr11_11150000_11160000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11160000_11170000,TIM3+FO+G4,1
chr11_11180000_11190000,"MIX{TVM+FO,K2P}+I+R2",2
chr11_11190000_11200000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11200000_11210000,TVM+FO+G4,1
chr11_11210000_11220000,TVM+FO+G4,1
chr11_11220000_11230000,"MIX{TVM+FO,JC}+G4",2
chr11_11230000_11240000,TIM3+FO+G4,1
chr11_11240000_11250000,"MIX{TIM+FO,HKY+FO}+G4",2
chr11_11250000_11260000,TPM3u+FO+G4,1
chr11_11270000_11280000,"MIX{TPM3u+FO,TPM2}+G4",2
chr11_11280000_11290000,"MIX{TVM+FO,HKY+FO,JC}+R2",3
chr11_11290000_11300000,"MIX{GTR+FO,JC}+G4",2
chr11_11300000_11310000,"MIX{TPM3u+FO,JC}+I+R2",2
chr11_11320000_11330000,"MIX{TVM+FO,TIM3e}+G4",2
chr11_11330000_11340000,"MIX{TPM3u+FO,K3P}+G4",2
chr11_11340000_11350000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11350000_11360000,TVM+FO+G4,1
chr11_11360000_11370000,"MIX{TPM3u+FO,K2P}+G4",2
chr11_11370000_11380000,"MIX{TPM2,TPM3u+FO}+G4",2
chr11_11400000_11410000,"MIX{TVM+FO,JC}+G4",2
chr11_11470000_11480000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11480000_11490000,"MIX{TPM3u+FO,K2P}+G4",2
chr11_11500000_11510000,"MIX{TPM2u+FO,JC,K3P}+R2",3
chr11_11520000_11530000,"MIX{TPM3u+FO,F81+FO}+R2",2
chr11_11540000_11550000,"MIX{TN+FO,K3P}+G4",2
chr11_11570000_11580000,GTR+FO+G4,1
chr11_11580000_11590000,"MIX{TIM3+FO,K2P}+G4",2
chr11_11600000_11610000,GTR+FO+G4,1
chr11_11610000_11620000,"MIX{K2P,TPM2u+FO,TNe}+G4",3
chr11_11620000_11630000,GTR+FO+G4,1
chr11_11630000_11640000,"MIX{GTR+FO,F81+FO}+G4",2
chr11_11660000_11670000,TPM3u+FO+R2,1
chr11_11690000_11700000,"MIX{TVM+FO,JC,K2P}+G4",3
chr11_11700000_11710000,"MIX{TPM2u+FO,TPM3u+FO}+G4",2
chr11_11710000_11720000,TPM3u+FO+G4,1
chr11_11720000_11730000,"MIX{TPM3u+FO,JC}+G4",2
chr11_11730000_11740000,"MIX{TPM2u+FO,JC}+G4",2
chr11_11740000_11750000,"MIX{TPM2u+FO,JC}+R2",2
chr11_11810000_11820000,TIM2+FO+G4,1
chr11_11860000_11870000,TVM+FO+R2,1
chr11_11880000_11890000,"MIX{TVM+FO,JC}+G4",2
chr11_11930000_11940000,"MIX{TPM3u+FO,TIMe}+R2",2
chr11_11960000_11970000,"MIX{TVM+FO,K2P}+G4",2
chr11_11990000_12000000,"MIX{TVM+FO,K2P}+G4",2
chr11_12080000_12090000,TPM2u+FO+G4,1
chr11_12130000_12140000,TVM+FO+G4,1
chr11_12180000_12190000,"MIX{TIM2+FO,JC}+G4",2
chr11_12200000_12210000,"MIX{TVM+FO,JC,K3P}+G4",3
chr11_12220000_12230000,"MIX{TIM2+FO,K2P}+R2",2
chr11_12240000_12250000,"MIX{TPM3u+FO,K2P,JC}+G4",3
